cc,desciel,dh,dirvienc,dirvieng,dloc,ides,idmun,lat,lon,ndia,nes,nmun,prec,probprec,raf,tmax,tmin,velvien
80.93,Despejado,6,Este,90.0,2024-11-29,20,396,18.1082,-96.8194,3,Oaxaca,Santa María la Asunción,0.0,0,10.9,23.8,11.5,4.6
77.89,Despejado,6,Noroeste,315.0,2024-11-26,20,403,16.9672,-96.7067,0,Oaxaca,Santa María Coyotepec,0.0,0,12.7,24.5,6.3,7.2
85.24,Despejado,6,Noroeste,315.0,2024-11-27,20,403,16.9672,-96.7067,1,Oaxaca,Santa María Coyotepec,0.0,0,10.1,24.5,6.3,5.3
91.61,Despejado,6,Noroeste,315.0,2024-11-28,20,403,16.9672,-96.7067,2,Oaxaca,Santa María Coyotepec,0.0,0,8.7,26.4,9.1,5.7
56.01,Despejado,6,Norte,0.0,2024-11-29,20,403,16.9672,-96.7067,3,Oaxaca,Santa María Coyotepec,0.0,0,10.9,25.4,8.7,6.4
75.04,Despejado,6,Norte,0.0,2024-11-26,20,409,17.0467,-96.6366,0,Oaxaca,Santa María del Tule,0.0,0,12.7,23.3,6.1,7.1
85.19,Despejado,6,Noroeste,315.0,2024-11-27,20,409,17.0467,-96.6366,1,Oaxaca,Santa María del Tule,0.0,0,10.1,24.0,6.1,4.2
93.41,Despejado,6,Norte,0.0,2024-11-28,20,409,17.0467,-96.6366,2,Oaxaca,Santa María del Tule,0.0,0,8.7,25.8,9.0,5.4
59.37,Despejado,6,Norte,0.0,2024-11-29,20,409,17.0467,-96.6366,3,Oaxaca,Santa María del Tule,0.0,0,10.9,24.5,8.2,6.1
72.27,Despejado,6,Norte,0.0,2024-11-26,20,411,17.0009,-96.6028,0,Oaxaca,Santa María Guelacé,0.0,0,12.3,23.7,6.4,7.2
86.32,Despejado,6,Noroeste,315.0,2024-11-27,20,411,17.0009,-96.6028,1,Oaxaca,Santa María Guelacé,0.0,0,7.6,23.9,6.3,5.3
93.01,Despejado,6,Norte,0.0,2024-11-28,20,411,17.0009,-96.6028,2,Oaxaca,Santa María Guelacé,0.0,0,8.3,25.7,9.1,6.3
60.0,Despejado,6,Norte,0.0,2024-11-29,20,411,17.0009,-96.6028,3,Oaxaca,Santa María Guelacé,0.0,0,12.3,24.9,8.6,6.6
60.28,Despejado,6,Noreste,45.0,2024-11-26,20,434,18.1667,-96.9551,0,Oaxaca,Santa Marí Teopoxco,0.0,0,13.7,22.1,7.6,4.7
83.57,Despejado,6,Oeste,270.0,2024-11-27,20,434,18.1667,-96.9551,1,Oaxaca,Santa Marí Teopoxco,0.0,0,8.3,24.8,7.5,3.0
83.18,Despejado,6,Noreste,45.0,2024-11-28,20,434,18.1667,-96.9551,2,Oaxaca,Santa Marí Teopoxco,0.0,0,11.2,27.7,10.5,4.2
67.95,Despejado,6,Este,90.0,2024-11-29,20,434,18.1667,-96.9551,3,Oaxaca,Santa Marí Teopoxco,0.0,0,13.0,23.4,10.1,5.0
67.56,Despejado,6,Noreste,45.0,2024-11-26,20,436,17.7129,-97.0667,0,Oaxaca,Santa Marí Texcatitlán,0.0,0,11.5,21.0,6.0,4.7
75.36,Despejado,6,Suroeste,225.0,2024-11-27,20,436,17.7129,-97.0667,1,Oaxaca,Santa Marí Texcatitlán,0.0,0,6.2,23.7,5.9,4.3
68.79,Despejado,6,Sureste,135.0,2024-11-28,20,436,17.7129,-97.0667,2,Oaxaca,Santa Marí Texcatitlán,0.0,0,6.1,26.5,9.3,3.0
69.59,Despejado,6,Noreste,45.0,2024-11-29,20,436,17.7129,-97.0667,3,Oaxaca,Santa Marí Texcatitlán,0.0,0,13.0,22.4,8.2,4.7
69.64,Despejado,6,Oeste,270.0,2024-11-26,20,442,17.2405,-96.2628,0,Oaxaca,Santa Marí Yalina,0.0,0,11.2,19.6,5.6,6.6
88.33,Despejado,6,Suroeste,225.0,2024-11-27,20,442,17.2405,-96.2628,1,Oaxaca,Santa Marí Yalina,0.0,0,7.6,23.5,5.9,7.0
90.98,Despejado,6,Suroeste,225.0,2024-11-28,20,442,17.2405,-96.2628,2,Oaxaca,Santa Marí Yalina,0.0,0,7.3,27.1,8.3,5.4
87.1,Despejado,6,Oeste,270.0,2024-11-29,20,442,17.2405,-96.2628,3,Oaxaca,Santa Marí Yalina,0.0,0,10.9,20.8,7.8,5.8
88.81,Despejado,6,Norte,0.0,2024-11-26,20,444,16.8768,-97.5053,0,Oaxaca,Santa Marí Yolotepec,0.0,0,16.3,24.3,8.0,11.3
88.29,Despejado,6,Norte,0.0,2024-11-27,20,444,16.8768,-97.5053,1,Oaxaca,Santa Marí Yolotepec,0.0,0,11.9,24.3,7.8,7.9
87.43,Despejado,6,Norte,0.0,2024-11-28,20,444,16.8768,-97.5053,2,Oaxaca,Santa Marí Yolotepec,0.0,0,11.5,25.3,11.0,8.0
80.28,Despejado,6,Norte,0.0,2024-11-29,20,444,16.8768,-97.5053,3,Oaxaca,Santa Marí Yolotepec,0.0,0,11.2,25.5,10.5,8.1
75.91,Despejado,6,Noreste,45.0,2024-11-26,20,493,17.4603,-97.3197,0,Oaxaca,Santiago Tillo,0.0,0,15.6,18.8,4.8,8.7
86.36,Despejado,6,Oeste,270.0,2024-11-27,20,493,17.4603,-97.3197,1,Oaxaca,Santiago Tillo,0.0,0,7.2,22.9,4.6,4.5
79.25,Despejado,6,Norte,0.0,2024-11-28,20,493,17.4603,-97.3197,2,Oaxaca,Santiago Tillo,0.0,0,10.5,24.5,7.7,4.7
78.22,Despejado,6,Noreste,45.0,2024-11-29,20,493,17.4603,-97.3197,3,Oaxaca,Santiago Tillo,0.0,0,13.0,20.8,6.4,7.9
65.1,Despejado,6,Oeste,270.0,2024-11-26,20,503,17.2206,-96.2421,0,Oaxaca,Santiago Zoochila,0.0,0,11.2,19.8,5.8,6.8
86.02,Despejado,6,Suroeste,225.0,2024-11-27,20,503,17.2206,-96.2421,1,Oaxaca,Santiago Zoochila,0.0,0,7.6,23.7,6.0,6.7
92.77,Despejado,6,Oeste,270.0,2024-11-28,20,503,17.2206,-96.2421,2,Oaxaca,Santiago Zoochila,0.0,0,7.3,27.1,8.5,5.2
83.4,Despejado,6,Oeste,270.0,2024-11-29,20,503,17.2206,-96.2421,3,Oaxaca,Santiago Zoochila,0.0,0,10.9,21.0,8.0,6.0
87.5,Despejado,6,Norte,0.0,2024-11-26,20,510,16.9139,-97.5319,0,Oaxaca,Santo Domingo Ixcatlán,0.0,0,16.3,23.9,8.3,10.4
87.98,Despejado,6,Norte,0.0,2024-11-27,20,510,16.9139,-97.5319,1,Oaxaca,Santo Domingo Ixcatlán,0.0,0,11.9,24.0,8.1,7.2
87.12,Despejado,6,Norte,0.0,2024-11-28,20,510,16.9139,-97.5319,2,Oaxaca,Santo Domingo Ixcatlán,0.0,0,11.5,25.1,11.0,7.4
81.16,Despejado,6,Norte,0.0,2024-11-29,20,510,16.9139,-97.5319,3,Oaxaca,Santo Domingo Ixcatlán,0.0,0,11.2,25.0,10.5,7.4
77.29,Despejado,6,Noreste,45.0,2024-11-26,20,538,16.351,-96.5326,0,Oaxaca,Sitio de Xitlapehua,0.0,0,14.0,22.8,8.0,8.2
86.23,Despejado,6,Sureste,135.0,2024-11-27,20,538,16.351,-96.5326,1,Oaxaca,Sitio de Xitlapehua,0.0,0,6.9,24.9,7.9,3.3
95.24,Despejado,6,Este,90.0,2024-11-28,20,538,16.351,-96.5326,2,Oaxaca,Sitio de Xitlapehua,0.0,0,8.3,26.4,11.1,5.3
70.21,Despejado,6,Noreste,45.0,2024-11-29,20,538,16.351,-96.5326,3,Oaxaca,Sitio de Xitlapehua,0.0,0,11.6,24.7,9.7,7.6
82.19,Despejado,6,Norte,0.0,2024-11-26,20,539,17.1717,-96.8208,0,Oaxaca,Soledad Etla,0.0,0,13.4,22.2,5.1,8.0
86.9,Despejado,6,Noreste,45.0,2024-11-27,20,539,17.1717,-96.8208,1,Oaxaca,Soledad Etla,0.0,0,8.7,24.3,5.2,2.0
92.68,Despejado,6,Noreste,45.0,2024-11-28,20,539,17.1717,-96.8208,2,Oaxaca,Soledad Etla,0.0,0,10.1,25.9,8.3,3.7
58.59,Despejado,6,Norte,0.0,2024-11-29,20,539,17.1717,-96.8208,3,Oaxaca,Soledad Etla,0.0,0,11.9,23.8,7.2,6.7
81.12,Despejado,6,Norte,0.0,2024-11-26,20,542,16.567,-96.7536,0,Oaxaca,Taniche,0.0,0,11.5,24.2,7.3,7.8
81.5,Despejado,6,Noroeste,315.0,2024-11-27,20,542,16.567,-96.7536,1,Oaxaca,Taniche,0.0,0,8.6,25.5,7.0,4.7
94.02,Despejado,6,Sur,180.0,2024-11-28,20,542,16.567,-96.7536,2,Oaxaca,Taniche,0.0,0,9.4,27.2,9.8,4.8
68.83,Despejado,6,Norte,0.0,2024-11-29,20,542,16.567,-96.7536,3,Oaxaca,Taniche,0.0,0,11.6,25.8,9.8,6.9
80.96,Despejado,6,Norte,0.0,2024-11-26,20,555,16.9212,-96.7653,0,Oaxaca,Trinidad Zaachila,0.0,0,12.7,24.6,6.4,7.2
84.29,Despejado,6,Noroeste,315.0,2024-11-27,20,555,16.9212,-96.7653,1,Oaxaca,Trinidad Zaachila,0.0,0,10.1,24.8,6.3,5.2
90.35,Despejado,6,Noroeste,315.0,2024-11-28,20,555,16.9212,-96.7653,2,Oaxaca,Trinidad Zaachila,0.0,0,8.7,26.6,9.2,5.6
55.34,Despejado,6,Norte,0.0,2024-11-29,20,555,16.9212,-96.7653,3,Oaxaca,Trinidad Zaachila,0.0,0,10.9,25.5,8.8,6.4
76.86,Despejado,6,Este,90.0,2024-11-26,20,556,17.7726,-97.5058,0,Oaxaca,La Trinidad Vista Hermosa,0.0,0,20.6,19.8,6.5,11.1
93.07,Despejado,6,Noreste,45.0,2024-11-27,20,556,17.7726,-97.5058,1,Oaxaca,La Trinidad Vista Hermosa,0.0,0,7.6,24.5,6.6,3.3
93.61,Despejado,6,Este,90.0,2024-11-28,20,556,17.7726,-97.5058,2,Oaxaca,La Trinidad Vista Hermosa,0.0,0,12.3,26.0,8.6,4.8
72.27,Despejado,6,Este,90.0,2024-11-29,20,556,17.7726,-97.5058,3,Oaxaca,La Trinidad Vista Hermosa,0.0,0,17.7,21.6,8.0,11.1
79.04,Despejado,6,Noreste,45.0,2024-11-26,20,562,17.3851,-97.355,0,Oaxaca,Magdalena Yodocono de Porfirio Díaz,0.0,0,15.6,19.6,5.0,8.9
87.11,Despejado,6,Oeste,270.0,2024-11-27,20,562,17.3851,-97.355,1,Oaxaca,Magdalena Yodocono de Porfirio Díaz,0.0,0,7.2,23.1,4.9,4.3
83.01,Despejado,6,Sureste,135.0,2024-11-28,20,562,17.3851,-97.355,2,Oaxaca,Magdalena Yodocono de Porfirio Díaz,0.0,0,10.5,24.4,7.7,4.6
78.72,Despejado,6,Noreste,45.0,2024-11-29,20,562,17.3851,-97.355,3,Oaxaca,Magdalena Yodocono de Porfirio Díaz,0.0,0,13.0,21.4,6.9,7.9
56.06,Despejado,6,Sur,180.0,2024-11-26,21,29,20.064,-97.6066,0,Puebla,Caxhuacan,0.0,0,7.6,24.1,13.2,7.6
53.93,Despejado,6,Sur,180.0,2024-11-27,21,29,20.064,-97.6066,1,Puebla,Caxhuacan,0.0,0,8.0,25.2,13.5,7.9
57.42,Despejado,6,Suroeste,225.0,2024-11-28,21,29,20.064,-97.6066,2,Puebla,Caxhuacan,0.0,0,8.8,28.0,15.5,6.7
80.83,Cielo nublado,6,Noreste,45.0,2024-11-29,21,29,20.064,-97.6066,3,Puebla,Caxhuacan,0.1,0,10.1,19.9,13.4,4.5
57.39,Despejado,6,Suroeste,225.0,2024-11-26,21,30,20.0621,-97.7323,0,Puebla,Coatepec,0.0,0,12.6,23.5,12.1,8.5
54.49,Despejado,6,Suroeste,225.0,2024-11-27,21,30,20.0621,-97.7323,1,Puebla,Coatepec,0.0,0,15.6,24.9,12.4,9.3
50.12,Despejado,6,Suroeste,225.0,2024-11-28,21,30,20.0621,-97.7323,2,Puebla,Coatepec,0.0,0,17.4,28.0,14.5,7.6
80.26,Cielo nublado,6,Noreste,45.0,2024-11-29,21,30,20.0621,-97.7323,3,Puebla,Coatepec,0.1,0,9.7,19.9,12.5,4.9
71.12,Despejado,6,Norte,0.0,2024-11-26,21,33,18.7832,-98.7205,0,Puebla,Cohuecan,0.0,0,12.6,26.7,11.5,7.9
83.46,Despejado,6,Norte,0.0,2024-11-27,21,33,18.7832,-98.7205,1,Puebla,Cohuecan,0.0,0,7.9,26.1,11.5,7.5
89.65,Despejado,6,Norte,0.0,2024-11-28,21,33,18.7832,-98.7205,2,Puebla,Cohuecan,0.0,0,7.6,27.0,12.4,7.6
59.7,Despejado,6,Noreste,45.0,2024-11-29,21,33,18.7832,-98.7205,3,Puebla,Cohuecan,0.0,0,9.4,27.6,13.3,7.8
78.77,Despejado,6,Noreste,45.0,2024-11-26,21,38,18.9169,-97.8253,0,Puebla,Cuapiaxtla de Madero,0.0,0,17.4,23.5,8.1,9.3
81.7,Despejado,6,Norte,0.0,2024-11-27,21,38,18.9169,-97.8253,1,Puebla,Cuapiaxtla de Madero,0.0,0,9.0,25.1,8.4,5.4
86.34,Despejado,6,Noreste,45.0,2024-11-28,21,38,18.9169,-97.8253,2,Puebla,Cuapiaxtla de Madero,0.0,0,13.0,26.1,10.0,6.6
60.72,Despejado,6,Noreste,45.0,2024-11-29,21,38,18.9169,-97.8253,3,Puebla,Cuapiaxtla de Madero,0.0,0,14.1,23.9,9.7,9.3
68.54,Despejado,6,Noroeste,315.0,2024-11-26,21,60,19.142,-98.4575,0,Puebla,Domingo Arenas,0.0,0,17.3,21.9,6.9,8.3
85.38,Despejado,6,Noroeste,315.0,2024-11-27,21,60,19.142,-98.4575,1,Puebla,Domingo Arenas,0.0,0,13.3,23.2,8.2,6.4
78.88,Despejado,6,Noroeste,315.0,2024-11-28,21,60,19.142,-98.4575,2,Puebla,Domingo Arenas,0.0,0,14.0,24.3,9.2,6.8
54.09,Despejado,6,Noroeste,315.0,2024-11-29,21,60,19.142,-98.4575,3,Puebla,Domingo Arenas,0.0,0,19.5,22.1,8.6,7.2
55.94,Despejado,6,Sur,180.0,2024-11-26,21,80,20.014,-97.6241,0,Puebla,Atlequizayan,0.0,0,7.6,23.4,12.1,8.4
54.49,Despejado,6,Sur,180.0,2024-11-27,21,80,20.014,-97.6241,1,Puebla,Atlequizayan,0.0,0,8.0,24.8,12.7,9.0
57.29,Despejado,6,Suroeste,225.0,2024-11-28,21,80,20.014,-97.6241,2,Puebla,Atlequizayan,0.0,0,8.8,28.2,14.6,7.4
80.93,Medio nublado,6,Noreste,45.0,2024-11-29,21,80,20.014,-97.6241,3,Puebla,Atlequizayan,0.1,0,10.1,19.5,12.6,4.8
68.71,Despejado,6,Norte,0.0,2024-11-26,21,90,19.1107,-98.329,0,Puebla,Juan C. Bonilla,0.0,0,27.1,23.3,7.2,7.9
87.44,Despejado,6,Norte,0.0,2024-11-27,21,90,19.1107,-98.329,1,Puebla,Juan C. Bonilla,0.0,0,15.1,24.4,8.6,6.3
82.21,Despejado,6,Norte,0.0,2024-11-28,21,90,19.1107,-98.329,2,Puebla,Juan C. Bonilla,0.0,0,14.5,25.6,10.1,7.1
56.14,Despejado,6,Norte,0.0,2024-11-29,21,90,19.1107,-98.329,3,Puebla,Juan C. Bonilla,0.0,0,18.1,23.3,9.2,7.4
64.33,Despejado,6,Suroeste,225.0,2024-11-26,21,91,20.2121,-98.0021,0,Puebla,Juan Galindo,0.1,0,9.8,22.2,10.5,8.5
53.87,Despejado,6,Suroeste,225.0,2024-11-27,21,91,20.2121,-98.0021,1,Puebla,Juan Galindo,0.0,0,14.5,24.7,10.9,10.2
51.43,Despejado,6,Suroeste,225.0,2024-11-28,21,91,20.2121,-98.0021,2,Puebla,Juan Galindo,0.0,0,17.0,28.2,12.8,7.7
84.65,Medio nublado,6,Noreste,45.0,2024-11-29,21,91,20.2121,-98.0021,3,Puebla,Juan Galindo,0.1,0,8.7,19.4,10.5,5.4
60.23,Despejado,6,Norte,0.0,2024-11-26,21,117,19.2254,-97.8046,0,Puebla,Rafael Lara Grajales,0.0,0,21.6,20.9,5.8,9.4
87.23,Despejado,6,Oeste,270.0,2024-11-27,21,117,19.2254,-97.8046,1,Puebla,Rafael Lara Grajales,0.0,0,7.9,24.0,6.7,4.5
72.67,Despejado,6,Norte,0.0,2024-11-28,21,117,19.2254,-97.8046,2,Puebla,Rafael Lara Grajales,0.0,0,23.8,25.2,8.3,6.5
59.02,Despejado,6,Noreste,45.0,2024-11-29,21,117,19.2254,-97.8046,3,Puebla,Rafael Lara Grajales,0.0,0,18.8,22.0,7.2,6.1
68.61,Despejado,6,Norte,0.0,2024-11-26,21,126,19.0144,-98.40100000000001,0,Puebla,San Jerónimo Tecuanipan,0.0,0,27.4,23.0,8.1,9.0
89.0,Despejado,6,Noroeste,315.0,2024-11-27,21,126,19.0144,-98.40100000000001,1,Puebla,San Jerónimo Tecuanipan,0.0,0,12.6,23.8,9.1,7.4
87.03,Despejado,6,Norte,0.0,2024-11-28,21,126,19.0144,-98.40100000000001,2,Puebla,San Jerónimo Tecuanipan,0.0,0,13.7,25.0,10.5,8.3
55.2,Despejado,6,Noroeste,315.0,2024-11-29,21,126,19.0144,-98.40100000000001,3,Puebla,San Jerónimo Tecuanipan,0.0,0,11.6,22.9,10.1,8.2
69.52,Despejado,6,Norte,0.0,2024-11-26,21,136,19.1683,-98.3097,0,Puebla,San Miguel Xoxtla,0.0,0,22.4,23.3,6.6,8.2
86.05,Despejado,6,Norte,0.0,2024-11-27,21,136,19.1683,-98.3097,1,Puebla,San Miguel Xoxtla,0.0,0,24.9,24.6,8.1,5.9
79.63,Despejado,6,Norte,0.0,2024-11-28,21,136,19.1683,-98.3097,2,Puebla,San Miguel Xoxtla,0.0,0,25.2,25.8,9.5,6.8
58.25,Despejado,6,Norte,0.0,2024-11-29,21,136,19.1683,-98.3097,3,Puebla,San Miguel Xoxtla,0.0,0,21.7,23.2,8.6,7.3
75.09,Despejado,6,Noreste,45.0,2024-11-26,21,201,18.65,-98.3435,0,Puebla,Xochiltepec,0.0,0,14.9,28.7,11.7,7.7
79.96,Despejado,6,Norte,0.0,2024-11-27,21,201,18.65,-98.3435,1,Puebla,Xochiltepec,0.0,0,9.0,27.2,11.5,6.1
85.24,Despejado,6,Norte,0.0,2024-11-28,21,201,18.65,-98.3435,2,Puebla,Xochiltepec,0.0,0,10.9,28.1,12.6,6.7
57.6,Despejado,6,Noreste,45.0,2024-11-29,21,201,18.65,-98.3435,3,Puebla,Xochiltepec,0.0,0,12.3,29.1,13.5,7.6
66.59,Despejado,6,Norte,0.0,2024-11-26,29,1,19.3503,-98.1696,0,Tlaxcala,Amaxac de Guerrero,0.0,0,22.4,21.7,5.2,9.7
86.18,Despejado,6,Norte,0.0,2024-11-27,29,1,19.3503,-98.1696,1,Tlaxcala,Amaxac de Guerrero,0.0,0,24.9,24.2,7.2,5.0
76.58,Despejado,6,Norte,0.0,2024-11-28,29,1,19.3503,-98.1696,2,Tlaxcala,Amaxac de Guerrero,0.0,0,25.2,25.3,7.8,6.7
72.87,Despejado,6,Norte,0.0,2024-11-29,29,1,19.3503,-98.1696,3,Tlaxcala,Amaxac de Guerrero,0.0,0,21.7,22.2,6.8,6.9
66.59,Despejado,6,Norte,0.0,2024-11-26,29,18,19.3345,-98.1679,0,Tlaxcala,Contla de Juan Cuamatzi,0.0,0,22.4,21.8,5.3,9.6
86.18,Despejado,6,Norte,0.0,2024-11-27,29,18,19.3345,-98.1679,1,Tlaxcala,Contla de Juan Cuamatzi,0.0,0,24.9,24.3,7.3,5.0
76.58,Despejado,6,Norte,0.0,2024-11-28,29,18,19.3345,-98.1679,2,Tlaxcala,Contla de Juan Cuamatzi,0.0,0,25.2,25.4,7.9,6.6
72.87,Despejado,6,Norte,0.0,2024-11-29,29,18,19.3345,-98.1679,3,Tlaxcala,Contla de Juan Cuamatzi,0.0,0,21.7,22.3,6.9,7.0
69.31,Despejado,6,Norte,0.0,2024-11-26,29,22,19.2247,-98.2008,0,Tlaxcala,Acuamanala de Miguel Hidalgo,0.0,0,22.4,23.0,5.9,9.3
85.42,Despejado,6,Norte,0.0,2024-11-27,29,22,19.2247,-98.2008,1,Tlaxcala,Acuamanala de Miguel Hidalgo,0.0,0,24.9,24.8,7.6,6.0
79.14,Despejado,6,Norte,0.0,2024-11-28,29,22,19.2247,-98.2008,2,Tlaxcala,Acuamanala de Miguel Hidalgo,0.0,0,25.2,26.0,8.9,6.9
64.89,Despejado,6,Norte,0.0,2024-11-29,29,22,19.2247,-98.2008,3,Tlaxcala,Acuamanala de Miguel Hidalgo,0.0,0,21.7,23.1,7.8,7.8
71.9,Despejado,6,Norte,0.0,2024-11-26,29,29,19.2456,-98.236,0,Tlaxcala,Tepeyanco,0.0,0,22.4,23.3,5.7,10.0
82.86,Despejado,6,Norte,0.0,2024-11-27,29,29,19.2456,-98.236,1,Tlaxcala,Tepeyanco,0.0,0,24.9,25.0,7.4,6.4
73.34,Despejado,6,Norte,0.0,2024-11-28,29,29,19.2456,-98.236,2,Tlaxcala,Tepeyanco,0.0,0,25.2,26.3,8.7,7.4
62.54,Despejado,6,Norte,0.0,2024-11-29,29,29,19.2456,-98.236,3,Tlaxcala,Tepeyanco,0.0,0,21.7,23.3,7.7,8.2
70.18,Despejado,6,Norte,0.0,2024-11-26,29,42,19.175,-98.2337,0,Tlaxcala,Xicohtzinco,0.0,0,22.4,23.7,6.5,8.8
85.02,Despejado,6,Norte,0.0,2024-11-27,29,42,19.175,-98.2337,1,Tlaxcala,Xicohtzinco,0.0,0,24.9,25.0,8.0,6.5
77.79,Despejado,6,Norte,0.0,2024-11-28,29,42,19.175,-98.2337,2,Tlaxcala,Xicohtzinco,0.0,0,25.2,26.2,9.6,7.3
61.86,Despejado,6,Norte,0.0,2024-11-29,29,42,19.175,-98.2337,3,Tlaxcala,Xicohtzinco,0.0,0,21.7,23.6,8.5,8.1
65.9,Despejado,6,Noreste,45.0,2024-11-26,29,47,19.5388,-97.9832,0,Tlaxcala,Lázaro Cárdenas,0.0,0,19.1,19.0,4.5,8.1
82.63,Despejado,6,Oeste,270.0,2024-11-27,29,47,19.5388,-97.9832,1,Tlaxcala,Lázaro Cárdenas,0.0,0,10.9,23.3,7.1,4.2
68.11,Despejado,6,Noreste,45.0,2024-11-28,29,47,19.5388,-97.9832,2,Tlaxcala,Lázaro Cárdenas,0.0,0,18.4,24.0,5.9,8.5
76.83,Despejado,6,Suroeste,225.0,2024-11-29,29,47,19.5388,-97.9832,3,Tlaxcala,Lázaro Cárdenas,0.0,0,13.8,20.7,5.4,5.0
68.61,Despejado,6,Norte,0.0,2024-11-26,29,48,19.2774,-98.195,0,Tlaxcala,La Magdalena Tlaltelulco,0.0,0,22.4,22.6,5.5,9.7
84.73,Despejado,6,Norte,0.0,2024-11-27,29,48,19.2774,-98.195,1,Tlaxcala,La Magdalena Tlaltelulco,0.0,0,24.9,24.6,7.3,5.6
76.08,Despejado,6,Norte,0.0,2024-11-28,29,48,19.2774,-98.195,2,Tlaxcala,La Magdalena Tlaltelulco,0.0,0,25.2,25.8,8.3,6.8
68.51,Despejado,6,Norte,0.0,2024-11-29,29,48,19.2774,-98.195,3,Tlaxcala,La Magdalena Tlaltelulco,0.0,0,21.7,22.8,7.3,7.6
70.34,Despejado,6,Norte,0.0,2024-11-26,29,49,19.2784,-98.2846,0,Tlaxcala,San Damián Texóloc,0.0,0,22.4,22.9,5.6,9.5
83.44,Despejado,6,Norte,0.0,2024-11-27,29,49,19.2784,-98.2846,1,Tlaxcala,San Damián Texóloc,0.0,0,24.9,24.7,7.3,5.7
73.16,Despejado,6,Norte,0.0,2024-11-28,29,49,19.2784,-98.2846,2,Tlaxcala,San Damián Texóloc,0.0,0,25.2,25.9,8.4,6.6
63.09,Despejado,6,Norte,0.0,2024-11-29,29,49,19.2784,-98.2846,3,Tlaxcala,San Damián Texóloc,0.0,0,21.7,23.0,7.4,7.4
71.9,Despejado,6,Norte,0.0,2024-11-26,29,53,19.2379,-98.2503,0,Tlaxcala,San Juan Huactzinco,0.0,0,22.4,23.5,5.8,10.0
82.86,Despejado,6,Norte,0.0,2024-11-27,29,53,19.2379,-98.2503,1,Tlaxcala,San Juan Huactzinco,0.0,0,24.9,25.1,7.4,6.6
73.34,Despejado,6,Norte,0.0,2024-11-28,29,53,19.2379,-98.2503,2,Tlaxcala,San Juan Huactzinco,0.0,0,25.2,26.4,8.8,7.5
62.54,Despejado,6,Norte,0.0,2024-11-29,29,53,19.2379,-98.2503,3,Tlaxcala,San Juan Huactzinco,0.0,0,21.7,23.5,7.8,8.3
71.9,Despejado,6,Norte,0.0,2024-11-26,29,54,19.2252,-98.2489,0,Tlaxcala,San Lorenzo Axocomanitla,0.0,0,22.4,23.6,5.9,9.8
82.86,Despejado,6,Norte,0.0,2024-11-27,29,54,19.2252,-98.2489,1,Tlaxcala,San Lorenzo Axocomanitla,0.0,0,24.9,25.1,7.5,6.6
73.34,Despejado,6,Norte,0.0,2024-11-28,29,54,19.2252,-98.2489,2,Tlaxcala,San Lorenzo Axocomanitla,0.0,0,25.2,26.4,9.0,7.5
62.54,Despejado,6,Norte,0.0,2024-11-29,29,54,19.2252,-98.2489,3,Tlaxcala,San Lorenzo Axocomanitla,0.0,0,21.7,23.5,7.9,8.3
69.35,Despejado,6,Norte,0.0,2024-11-26,29,56,19.2998,-98.3342,0,Tlaxcala,Santa Ana Nopalucan,0.0,0,22.4,22.3,5.6,8.6
82.76,Despejado,6,Norte,0.0,2024-11-27,29,56,19.2998,-98.3342,1,Tlaxcala,Santa Ana Nopalucan,0.0,0,24.9,24.2,7.3,5.1
72.52,Despejado,6,Norte,0.0,2024-11-28,29,56,19.2998,-98.3342,2,Tlaxcala,Santa Ana Nopalucan,0.0,0,25.2,25.3,8.2,5.9
60.57,Despejado,6,Sur,180.0,2024-11-29,29,56,19.2998,-98.3342,3,Tlaxcala,Santa Ana Nopalucan,0.0,0,21.7,22.6,7.3,6.6
71.03,Despejado,6,Norte,0.0,2024-11-26,29,57,19.2372,-98.3087,0,Tlaxcala,Santa Apolonia Teacalco,0.0,0,22.4,23.0,5.9,8.9
83.17,Despejado,6,Norte,0.0,2024-11-27,29,57,19.2372,-98.3087,1,Tlaxcala,Santa Apolonia Teacalco,0.0,0,24.9,24.6,7.5,5.5
74.26,Despejado,6,Norte,0.0,2024-11-28,29,57,19.2372,-98.3087,2,Tlaxcala,Santa Apolonia Teacalco,0.0,0,25.2,25.8,8.7,6.5
60.64,Despejado,6,Norte,0.0,2024-11-29,29,57,19.2372,-98.3087,3,Tlaxcala,Santa Apolonia Teacalco,0.0,0,21.7,23.0,7.7,7.2
69.31,Despejado,6,Norte,0.0,2024-11-26,29,58,19.1999,-98.2144,0,Tlaxcala,Santa Catarina Ayometla,0.0,0,22.4,23.3,6.2,9.1
85.42,Despejado,6,Norte,0.0,2024-11-27,29,58,19.1999,-98.2144,1,Tlaxcala,Santa Catarina Ayometla,0.0,0,24.9,24.9,7.8,6.2
79.14,Despejado,6,Norte,0.0,2024-11-28,29,58,19.1999,-98.2144,2,Tlaxcala,Santa Catarina Ayometla,0.0,0,25.2,26.1,9.2,7.0
64.89,Despejado,6,Norte,0.0,2024-11-29,29,58,19.1999,-98.2144,3,Tlaxcala,Santa Catarina Ayometla,0.0,0,21.7,23.3,8.2,8.0
69.31,Despejado,6,Norte,0.0,2024-11-26,29,59,19.2132,-98.22200000000001,0,Tlaxcala,Santa Cruz Quilehtla,0.0,0,22.4,23.3,6.1,9.3
