id_municipio,id_estado,nombre_municipio
2074,4,Espinal
2075,11,Tzitzio
2076,21,Jaumave
2077,28,Jerez
2078,10,Cacalchén
2079,6,Nombre de Dios
2080,8,San Agustín de las Juntas
2081,4,Ixhuatlán del Sureste
2082,24,Ocampo
2083,12,Azcapotzalco
2084,19,Mineral del Monte
2085,31,Monterrey
2086,8,Santa Inés Yatzeche
2087,27,Ozumba
2088,21,Gustavo Díaz Ordaz
2089,8,Santiago del Río
2090,9,Nauzontla
2091,7,Zapotiltic
2092,8,San Miguel Quetzaltepec
2093,10,Dzoncauich
2094,8,Unión Hidalgo
2095,4,Ilamatlán
2096,29,Onavas
2097,22,Atlamajalcingo del Monte
2098,1,Morelos
2099,13,Tepetitla de Lardizábal
2100,4,Soledad Atzompa
2101,4,Tuxpan
2102,31,General Terán
2103,22,Cuautepec
2104,11,Buenavista
2105,27,Temascaltepec
2106,9,Tepeojuma
2107,9,Huaquechula
2108,14,Ezequiel Montes
2109,31,Doctor González
2110,27,Isidro Fabela
2111,24,Apaseo el Grande
2112,18,Tulum
2113,8,Villa de Tututepec
2114,7,Tolimán
2115,24,Villagrán
2116,24,San Diego de la Unión
2117,11,Tingambato
2118,2,Capitán Luis Ángel Vidal
2119,4,Medellín de Bravo
2120,2,Siltepec
2121,21,Nuevo Morelos
2122,29,Navojoa
2123,8,San Andrés Solaga
2124,5,Maguarichi
2125,4,José Azueta
2126,8,San Juan Quiotepec
2127,2,Osumacinta
2128,11,San Lucas
2129,31,Galeana
2130,8,Santa Ana
2131,8,San Pedro Apóstol
2132,8,San Juan del Río
2133,13,Tepeyanco
2134,8,Magdalena Yodocono de Porfirio Díaz
2135,8,San Bartolomé Ayautla
2136,22,Coahuayutla de José María Izazaga
2137,24,Tarandacuao
2138,2,Aldama
2139,19,Villa de Tezontepec
2140,10,Tekom
2141,4,Huatusco
2142,9,Xicotlán
2143,8,Santa Cruz Tacache de Mina
2144,11,Tocumbo
2145,27,San Felipe del Progreso
2146,8,San Andrés Cabecera Nueva
2147,9,Zaragoza
2148,8,Chalcatongo de Hidalgo
2149,7,Juanacatlán
2150,8,Santiago Lalopa
2151,19,Atlapexco
2152,8,San Pedro Ocopetatillo
2153,8,Santa Catarina Quioquitani
2154,4,Landero y Coss
2155,27,Amanalco
2156,4,Mariano Escobedo
2157,8,San Pablo Huitzo
2158,3,Mexquitic de Carmona
2159,4,Naranjos Amatlán
2160,21,Mier
2161,5,Matamoros
2162,5,Galeana
2163,28,Jiménez del Teul
2164,28,Jalpa
2165,27,Almoloya de Alquisiras
2166,8,Ciudad Ixtepec
2167,31,San Pedro Garza García
2168,16,Del Nayar
2169,4,Nanchital de Lázaro Cárdenas del Río
2170,8,San Gabriel Mixtepec
2171,8,San Juan Coatzóspam
2172,8,Totontepec Villa de Morelos
2173,11,Numarán
2174,8,San Juan Tamazola
2175,1,Francisco I. Madero
2176,10,Ticul
2177,8,Teotitlán de Flores Magón
2178,8,Santa María Ipalapa
2179,27,Otzolotepec
2180,4,Xalapa
2181,19,Tianguistengo
2182,21,Méndez
2183,9,Atempan
2184,8,San Pablo Yaganiza
2185,8,San José del Peñasco
2186,1,Ramos Arizpe
2187,8,San Sebastián Abasolo
2188,4,Las Choapas
2189,21,El Mante
2190,8,San Juan de los Cués
2191,8,San Mateo Piñas
2192,8,San Sebastián Tutla
2193,4,La Perla
2194,9,Teotlalco
2195,13,Tzompantepec
2196,8,San Juan Comaltepec
2197,8,San Raymundo Jalpan
2198,8,San Martín Tilcajete
2199,27,Ecatepec de Morelos
2200,28,Río Grande
2201,11,Tangamandapio
2202,9,San Jerónimo Xayacatlán
2203,3,Santo Domingo
2204,27,Papalotla
2205,8,San Marcial Ozolotepec
2206,10,Chicxulub Pueblo
2207,19,Huehuetla
2208,10,Cenotillo
2209,8,Santiago Chazumba
2210,9,Tenampulco
2211,29,Caborca
2212,23,Calkiní
2213,8,San Juan Bautista Suchitepec
2214,16,Acaponeta
2215,27,Tenango del Aire
2216,8,San Juan Cacahuatepec
2217,8,San Baltazar Chichicápam
2218,8,Santa Catarina Yosonotú
2219,4,Jilotepec
2220,30,Tepoztlán
2221,8,San Juan Atepec
2222,8,Nuevo Zoquiápam
2223,13,Mazatecochco de José María Morelos
2224,22,Malinaltepec
2225,8,San Pedro Nopala
2226,22,Olinalá
2227,13,Benito Juárez
2228,8,San José Chiltepec
2229,2,Coapilla
2230,9,Tepemaxalco
2231,9,Xicotepec
2232,8,Calihualá
2233,32,Cunduacán
2234,10,Motul
2235,27,Ocoyoacac
2236,2,Las Margaritas
2237,11,Chilchota
2238,8,San José del Progreso
2239,6,Ocampo
2240,10,Timucuy
2241,8,Santiago Miltepec
2242,8,Pluma Hidalgo
2243,8,San Miguel Tecomatlán
2244,24,Cortazar
2245,8,Santa Catalina Quierí
2246,27,Axapusco
2247,7,San Julián
2248,27,Naucalpan de Juárez
2249,8,Asunción Nochixtlán
2250,18,Felipe Carrillo Puerto
2251,31,Los Herreras
2252,9,Francisco Z. Mena
2253,8,Heroica Ciudad de Ejutla de Crespo
2254,28,Calera
2255,9,Tulcingo
2256,8,Santo Domingo Teojomulco
2257,31,Doctor Arroyo
2258,16,San Blas
2259,10,Chankom
2260,8,Santo Domingo Ingenio
2261,22,Alcozauca de Guerrero
2262,9,Cuapiaxtla de Madero
2263,3,Guadalcázar
2264,2,Yajalón
2265,2,Mezcalapa
2266,27,San Martín de las Pirámides
2267,11,Morelia
2268,25,Ensenada
2269,9,Zongozotla
2270,11,Aquila
2271,7,El Limón
2272,9,Xiutetelco
2273,25,Mexicali
2274,11,Múgica
2275,27,Ixtlahuaca
2276,9,Huejotzingo
2277,8,San Martín Itunyoso
2278,4,Agua Dulce
2279,8,Yutanduchi de Guerrero
2280,8,San Andrés Zautla
2281,8,San Bartolomé Quialana
2282,28,Pinos
2283,19,Lolotla
2284,22,Chilpancingo de los Bravo
2285,28,Tepetongo
2286,7,San Juanito de Escobedo
2287,24,Manuel Doblado
2288,7,Ayutla
2289,9,Chinantla
2290,23,Palizada
2291,4,Tlapacoyan
2292,8,San Francisco Chindúa
2293,6,San Pedro del Gallo
2294,10,Sinanché
2295,27,Villa Guerrero
2296,22,Benito Juárez
2297,21,Tampico
2298,13,Ixtenco
2299,21,Ocampo
2300,16,Ruíz
2301,9,Ocotepec
2302,2,Zinacantán
2303,27,Teotihuacán
2304,5,Chínipas
2305,2,El Bosque
2306,27,Temascalcingo
2307,7,Villa Guerrero
2308,29,Empalme
2309,8,San Andrés Sinaxtla
2310,3,Catorce
2311,27,Cocotitlán
2312,2,Arriaga
2313,8,San Jerónimo Silacayoapilla
2314,19,San Bartolo Tutotepec
2315,11,Tingüindín
2316,22,Acapulco de Juárez
2317,11,Lázaro Cárdenas
2318,24,Salvatierra
2319,9,Puebla
2320,2,Jiquipilas
2321,16,Tuxpan
2322,10,Temozón
2323,20,Armería
2324,8,Tataltepec de Valdés
2325,8,Tamazulápam del Espíritu Santo
2326,8,San Martín Peras
2327,8,San Andrés Zabache
2328,22,Tlalixtaquilla de Maldonado
2329,29,Alamos
2330,8,San Mateo Sindihui
2331,9,Zapotitlán de Méndez
2332,22,Arcelia
2333,9,Tochtepec
2334,9,Amozoc
2335,5,Guadalupe
2336,12,Cuauhtémoc
2337,4,Ixhuatlán del Café
2338,8,San Jerónimo Tlacochahuaya
2339,8,San Vicente Nuñú
2340,21,Hidalgo
2341,6,San Bernardo
2342,5,Delicias
2343,4,Atzacan
2344,9,Ajalpan
2345,8,San Pedro Coxcaltepec Cántaros
2346,7,Poncitlán
2347,8,Santiago Huajolotitlán
2348,11,Tiquicheo de Nicolás Romero
2349,29,San Luis Río Colorado
2350,16,Bahía de Banderas
2351,4,Colipa
2352,9,Cuautinchán
2353,8,San Francisco Teopan
2354,11,Huetamo
2355,27,Chiautla
2356,31,Apodaca
2357,4,Boca del Río
2358,30,Puente de Ixtla
2359,8,San Bartolo Soyaltepec
2360,11,Gabriel Zamora
2361,18,Lázaro Cárdenas
2362,28,Trinidad García de la Cadena
2363,10,Telchac Puerto
2364,8,San Mateo Yucutindoo
2365,10,Tekit
2366,28,Sombrerete
2367,31,Santiago
2368,8,San Pedro Mártir
2369,27,Tejupilco
2370,20,Colima
2371,6,Coneto de Comonfort
2372,10,Samahil
2373,4,Teocelo
2374,8,San Andrés Teotilálpam
2375,8,Santa Catarina Mechoacán
2376,11,Álvaro Obregón
2377,8,San Lorenzo Cuaunecuiltitla
2378,11,Uruapan
2379,5,Carichí
2380,8,Santa María Peñoles
2381,10,Hunucmá
2382,8,San Juan Bautista Guelache
2383,7,La Barca
2384,29,San Ignacio Río Muerto
2385,27,Texcaltitlán
2386,5,Moris
2387,28,Atolinga
2388,8,Putla Villa de Guerrero
2389,9,Huatlatlauca
2390,8,Santo Domingo Tonaltepec
2391,24,Silao de la Victoria
2392,11,Zinapécuaro
2393,9,Chiconcuautla
2394,2,Pueblo Nuevo Solistahuacán
2395,8,Santa Cruz Mixtepec
2396,6,Tamazula
2397,2,Juárez
2398,8,San Sebastián Teitipac
2399,22,Tlacoachistlahuaca
2400,17,El Fuerte
2401,30,Atlatlahucan
2402,10,Sudzal
2403,8,San Vicente Lachixío
2404,10,Abalá
2405,9,Jonotla
2406,8,San Juan Juquila Vijanos
2407,8,Santa Marí Tataltepec
2408,8,Asunción Tlacolulita
2409,26,Pabellón de Arteaga
2410,24,Tierra Blanca
2411,10,Kopomá
2412,8,Teotongo
2413,13,San Pablo del Monte
2414,7,Mazamitla
2415,13,Xaloztoc
2416,5,San Francisco de Conchos
2417,10,Bokobá
2418,4,Nogales
2419,3,Villa de Guadalupe
2420,7,Atenguillo
2421,4,Atlahuilco
2422,9,Ahuazotepec
2423,22,Zirándaro
2424,22,Florencio Villarreal
2425,29,Baviácora
2426,5,Madera
2427,8,Santa Marí Zaniza
2428,7,Teocaltiche
2429,10,Sotuta
2430,11,Tlazazalca
2431,8,San Pedro Yólox
2432,3,San Nicolás Tolentino
2433,30,Temixco
2434,19,Tepehuacán de Guerrero
2435,1,Frontera
2436,27,Atizapán
2437,8,Asunción Ocotlán
2438,19,Zapotlán de Juárez
2439,4,Ixhuatlancillo
2440,7,Huejuquilla el Alto
2441,7,Casimiro Castillo
2442,30,Mazatepec
2443,14,Tolimán
2444,2,Angel Albino Corzo
2445,30,Tlaquiltenango
2446,8,Zapotitlán Palmas
2447,2,Sabanilla
2448,8,Santa Catarina Minas
2449,10,Tizimín
2450,8,Santos Reyes Nopala
2451,8,San Francisco del Mar
2452,22,Coyuca de Benítez
2453,2,Chiapa de Corzo
2454,10,Tixkokob
2455,11,Chinicuila
2456,9,Nealtican
2457,8,San Miguel Tlacotepec
2458,16,Ixtlán del Río
2459,4,Zacualpan
2460,1,Viesca
2461,9,Acteopan
2462,4,Texistepec
